,RESIDENTIAL_CITY,AGE_RANGE,PARTY_AFFILIATION
6560,VINTON,45-64,None
6561,VINTON,45-64,None
6562,VINTON,45-64,None
6563,VINTON,45-64,None
6564,VINTON,45-64,None
6565,VINTON,45-64,None
6566,VINTON,45-64,None
6567,VINTON,45-64,None
6568,VINTON,45-64,None
6569,VINTON,45-64,None
6570,VINTON,45-64,None
6571,VINTON,45-64,None
6572,VINTON,45-64,None
6573,VINTON,45-64,R
6574,VINTON,45-64,None
6575,VINTON,45-64,R
6576,VINTON,45-64,None
6577,VINTON,45-64,None
6578,VINTON,45-64,None
6579,VINTON,45-64,None
6580,VINTON,45-64,None
6581,VINTON,45-64,R
6582,VINTON,45-64,D
6583,VINTON,45-64,None
6584,VINTON,45-64,D
6585,VINTON,45-64,R
6586,VINTON,45-64,R
6587,VINTON,45-64,None
6588,VINTON,45-64,R
6589,VINTON,45-64,None
6590,VINTON,45-64,R
6591,VINTON,45-64,None
6592,VINTON,45-64,R
6593,VINTON,45-64,D
6594,VINTON,45-64,R
6595,VINTON,45-64,R
6596,VINTON,45-64,None
6597,VINTON,45-64,None
6598,VINTON,45-64,R
6599,VINTON,45-64,R
6600,VINTON,45-64,None
6601,VINTON,45-64,None
6602,VINTON,45-64,None
6603,VINTON,45-64,None
6604,VINTON,45-64,R
6605,VINTON,45-64,R
6606,VINTON,45-64,R
6607,VINTON,45-64,R
6608,VINTON,45-64,None
6609,VINTON,45-64,R
6610,VINTON,45-64,None
6611,VINTON,45-64,R
6612,VINTON,45-64,None
6613,VINTON,45-64,R
6614,VINTON,45-64,None
6615,VINTON,45-64,None
6616,VINTON,45-64,None
6617,VINTON,45-64,R
6618,VINTON,45-64,None
6619,VINTON,45-64,R
6620,VINTON,45-64,None
6621,VINTON,45-64,None
6622,VINTON,45-64,None
6623,VINTON,45-64,R
6624,VINTON,45-64,None
6625,VINTON,45-64,R
6626,VINTON,45-64,None
6627,VINTON,45-64,None
6628,VINTON,45-64,None
6629,VINTON,45-64,None
6630,VINTON,45-64,None
6631,VINTON,45-64,None
6632,NEW MARSHFIELD,65+,None
6633,NEW MARSHFIELD,65+,D
6634,NEW MARSHFIELD,65+,D
6635,NEW MARSHFIELD,65+,None
6636,NEW MARSHFIELD,65+,None
6637,NEW MARSHFIELD,65+,None
6638,NEW MARSHFIELD,65+,R
6639,NEW MARSHFIELD,65+,D
6640,NEW MARSHFIELD,65+,D
6641,NEW MARSHFIELD,65+,R
6642,NEW MARSHFIELD,65+,None
6643,NEW MARSHFIELD,65+,None
6644,NEW MARSHFIELD,65+,None
6645,NEW MARSHFIELD,65+,D
6646,NEW MARSHFIELD,65+,None
6647,NEW MARSHFIELD,65+,D
6648,WILKESVILLE,45-64,R
6649,WILKESVILLE,45-64,None
6650,WILKESVILLE,45-64,R
6651,WILKESVILLE,45-64,None
6652,WILKESVILLE,45-64,None
6653,WILKESVILLE,45-64,None
6654,WILKESVILLE,45-64,None
6655,WILKESVILLE,45-64,None
6656,WILKESVILLE,45-64,None
6657,WILKESVILLE,45-64,None
6658,WILKESVILLE,45-64,None
6659,WILKESVILLE,45-64,None
6660,WILKESVILLE,45-64,None
6661,WILKESVILLE,45-64,None
6662,WILKESVILLE,45-64,None
6663,WILKESVILLE,45-64,None
6664,WILKESVILLE,45-64,None
6665,WILKESVILLE,45-64,None
6666,WILKESVILLE,45-64,None
6667,WILKESVILLE,45-64,None
6668,WILKESVILLE,45-64,None
6669,WILKESVILLE,45-64,R
6670,WILKESVILLE,45-64,R
6671,WILKESVILLE,45-64,None
6672,WILKESVILLE,45-64,None
6673,WILKESVILLE,45-64,None
6674,WILKESVILLE,45-64,None
6675,WILKESVILLE,45-64,None
6676,WILKESVILLE,45-64,R
6677,WILKESVILLE,45-64,None
6678,WILKESVILLE,45-64,R
6679,WILKESVILLE,45-64,None
6680,WILKESVILLE,45-64,None
6681,WILKESVILLE,45-64,R
6682,WILKESVILLE,45-64,None
6683,WILKESVILLE,45-64,None
6684,WILKESVILLE,45-64,None
6685,WILKESVILLE,45-64,None
6686,WILKESVILLE,45-64,R
6687,VINTON,65+,None
6688,VINTON,65+,None
6689,VINTON,65+,None
6690,VINTON,65+,None
6691,VINTON,65+,None
6692,VINTON,65+,None
6693,VINTON,65+,None
6694,VINTON,65+,None
6695,VINTON,65+,None
6696,VINTON,65+,None
6697,VINTON,65+,None
6698,VINTON,65+,None
6699,VINTON,65+,None
6700,VINTON,65+,None
6701,VINTON,65+,R
6702,VINTON,65+,None
6703,VINTON,65+,None
6704,VINTON,65+,D
6705,VINTON,65+,None
6706,VINTON,65+,None
6707,VINTON,65+,None
6708,VINTON,65+,R
6709,VINTON,65+,None
6710,VINTON,65+,R
6711,VINTON,65+,None
6712,VINTON,65+,None
6713,VINTON,65+,R
6714,VINTON,65+,None
6715,VINTON,65+,R
6716,VINTON,65+,None
6717,VINTON,65+,D
6718,VINTON,65+,None
6719,VINTON,65+,R
6720,VINTON,65+,D
6721,VINTON,65+,D
6722,VINTON,65+,R
6723,VINTON,65+,None
6724,VINTON,65+,R
6725,VINTON,65+,None
6726,VINTON,65+,None
6727,VINTON,65+,None
6728,VINTON,65+,None
6729,VINTON,65+,None
6730,VINTON,65+,None
6731,VINTON,65+,None
6732,VINTON,65+,R
6733,VINTON,65+,R
6734,VINTON,65+,R
6735,VINTON,65+,None
6736,VINTON,65+,D
6737,VINTON,65+,None
6738,VINTON,65+,None
6739,VINTON,65+,R
6740,VINTON,65+,R
6741,VINTON,65+,None
6742,VINTON,65+,R
6743,VINTON,65+,None
6744,VINTON,65+,None
6745,VINTON,65+,None
6746,VINTON,65+,None
6747,VINTON,65+,None
6748,VINTON,65+,None
6749,VINTON,65+,R
6750,VINTON,65+,D
6751,VINTON,65+,R
6752,VINTON,65+,D
6753,VINTON,65+,D
6754,VINTON,65+,R
6755,VINTON,65+,None
6756,VINTON,65+,None
6757,VINTON,65+,None
6758,VINTON,65+,D
6759,VINTON,65+,R
6760,VINTON,65+,R
6761,VINTON,65+,R
6762,VINTON,65+,R
6763,VINTON,65+,None
6764,VINTON,65+,R
6765,VINTON,65+,None
6766,VINTON,65+,R
6767,VINTON,65+,None
6768,VINTON,65+,R
6769,VINTON,65+,R
6770,VINTON,65+,D
6771,VINTON,65+,R
6772,VINTON,65+,R
6773,VINTON,65+,None
6774,VINTON,65+,None
6775,VINTON,65+,None
6776,VINTON,65+,None
6777,VINTON,65+,None
6778,VINTON,65+,None
6779,VINTON,65+,R
6780,VINTON,65+,R
6781,VINTON,65+,None
6782,VINTON,65+,None
6783,VINTON,65+,None
6784,VINTON,65+,R
6785,VINTON,65+,None
6786,VINTON,65+,None
6787,VINTON,65+,None
6788,VINTON,65+,None
6789,VINTON,65+,D
6790,VINTON,65+,R
6791,VINTON,65+,R
6792,VINTON,65+,D
6793,VINTON,65+,None
6794,VINTON,65+,D
6795,VINTON,65+,R
6796,VINTON,65+,R
6797,VINTON,65+,D
6798,VINTON,65+,None
6799,VINTON,65+,None
6800,VINTON,65+,None
6801,VINTON,65+,None
6802,VINTON,65+,R
6803,VINTON,65+,None
6804,VINTON,65+,None
6805,VINTON,65+,D
6806,VINTON,65+,None
6807,VINTON,65+,R
6808,VINTON,65+,None
6809,VINTON,65+,R
6810,VINTON,65+,R
6811,VINTON,65+,R
6812,VINTON,65+,R
6813,VINTON,65+,R
6814,VINTON,65+,R
6815,VINTON,65+,None
6816,NEW PLYMOUTH,24-44,None
6817,NEW PLYMOUTH,24-44,None
6818,NEW PLYMOUTH,24-44,None
6819,NEW PLYMOUTH,24-44,R
6820,NEW PLYMOUTH,24-44,None
6821,NEW PLYMOUTH,24-44,None
6822,NEW PLYMOUTH,24-44,None
6823,NEW PLYMOUTH,24-44,None
6824,NEW PLYMOUTH,24-44,R
6825,NEW PLYMOUTH,24-44,None
6826,NEW PLYMOUTH,24-44,None
6827,NEW PLYMOUTH,24-44,None
6828,NEW PLYMOUTH,24-44,None
6829,NEW PLYMOUTH,24-44,None
6830,NEW PLYMOUTH,24-44,None
6831,NEW PLYMOUTH,24-44,None
6832,NEW PLYMOUTH,24-44,None
6833,NEW PLYMOUTH,24-44,None
6834,NEW PLYMOUTH,24-44,None
6835,NEW PLYMOUTH,24-44,None
6836,NEW PLYMOUTH,24-44,None
6837,NEW PLYMOUTH,24-44,None
6838,NEW PLYMOUTH,24-44,None
6839,NEW PLYMOUTH,24-44,None
6840,NEW PLYMOUTH,24-44,R
6841,NEW PLYMOUTH,24-44,None
6842,NEW PLYMOUTH,24-44,None
6843,NEW PLYMOUTH,24-44,None
6844,NEW PLYMOUTH,24-44,None
6845,NEW PLYMOUTH,24-44,None
6846,NEW PLYMOUTH,24-44,None
6847,NEW PLYMOUTH,24-44,None
6848,NEW PLYMOUTH,24-44,None
6849,NEW PLYMOUTH,24-44,None
6850,NEW PLYMOUTH,24-44,None
6851,NEW PLYMOUTH,24-44,None
6852,NEW PLYMOUTH,24-44,None
6853,NEW PLYMOUTH,24-44,None
6854,NEW PLYMOUTH,24-44,None
6855,NEW PLYMOUTH,24-44,D
6856,NEW PLYMOUTH,24-44,None
6857,NEW PLYMOUTH,24-44,None
6858,NEW PLYMOUTH,24-44,None
6859,NEW PLYMOUTH,24-44,None
6860,NEW PLYMOUTH,24-44,R
6861,NEW PLYMOUTH,24-44,None
6862,NEW PLYMOUTH,24-44,None
6863,NEW PLYMOUTH,24-44,None
6864,NEW PLYMOUTH,24-44,None
6865,NEW PLYMOUTH,24-44,None
6866,NEW PLYMOUTH,24-44,None
6867,NEW PLYMOUTH,24-44,None
6868,NEW PLYMOUTH,24-44,None
6869,NEW PLYMOUTH,24-44,None
6870,NEW PLYMOUTH,24-44,None
6871,NEW PLYMOUTH,24-44,None
6872,NEW PLYMOUTH,24-44,None
6873,NEW PLYMOUTH,24-44,None
6874,NEW PLYMOUTH,24-44,None
6875,NEW PLYMOUTH,24-44,None
6876,NEW PLYMOUTH,24-44,None
6877,NEW PLYMOUTH,24-44,R
6878,NEW PLYMOUTH,24-44,None
6879,NEW PLYMOUTH,24-44,None
6880,NEW PLYMOUTH,24-44,None
6881,NEW PLYMOUTH,24-44,R
6882,NEW PLYMOUTH,24-44,None
6883,NEW PLYMOUTH,24-44,None
6884,NEW PLYMOUTH,24-44,None
6885,NEW PLYMOUTH,24-44,None
6886,NEW PLYMOUTH,24-44,None
6887,NEW PLYMOUTH,24-44,None
6888,NEW PLYMOUTH,24-44,R
6889,NEW PLYMOUTH,24-44,None
6890,NEW PLYMOUTH,24-44,None
6891,NEW PLYMOUTH,24-44,None
6892,NEW PLYMOUTH,24-44,None
6893,NEW PLYMOUTH,24-44,D
6894,NEW PLYMOUTH,24-44,R
6895,NEW PLYMOUTH,24-44,None
6896,NEW PLYMOUTH,24-44,None
6897,NEW PLYMOUTH,24-44,None
6898,NEW PLYMOUTH,24-44,None
6899,NEW PLYMOUTH,24-44,None
6900,NEW PLYMOUTH,24-44,None
6901,NEW PLYMOUTH,24-44,None
6902,NEW PLYMOUTH,24-44,None
6903,NEW PLYMOUTH,24-44,D
6904,NEW PLYMOUTH,24-44,R
6905,NEW PLYMOUTH,24-44,D
6906,NEW PLYMOUTH,24-44,None
6907,LONDONDERRY,24-44,D
6908,LONDONDERRY,24-44,R
6909,LONDONDERRY,24-44,None
6910,LONDONDERRY,24-44,None
6911,LONDONDERRY,24-44,None
6912,LONDONDERRY,24-44,None
6913,LONDONDERRY,24-44,None
6914,LONDONDERRY,24-44,R
6915,LONDONDERRY,24-44,R
6916,LONDONDERRY,24-44,None
6917,LONDONDERRY,24-44,None
6918,LONDONDERRY,24-44,None
6919,LONDONDERRY,24-44,R
6920,LONDONDERRY,24-44,R
6921,LONDONDERRY,24-44,None
6922,LONDONDERRY,24-44,None
6923,LONDONDERRY,24-44,None
6924,LONDONDERRY,24-44,None
6925,LONDONDERRY,24-44,None
6926,LONDONDERRY,24-44,None
6927,LONDONDERRY,24-44,None
6928,LONDONDERRY,24-44,None
6929,LONDONDERRY,24-44,None
6930,LONDONDERRY,24-44,None
6931,LONDONDERRY,24-44,None
6932,LONDONDERRY,24-44,None
6933,LONDONDERRY,24-44,None
6934,LONDONDERRY,24-44,None
6935,LONDONDERRY,24-44,None
6936,LONDONDERRY,24-44,None
6937,LONDONDERRY,24-44,None
6938,LONDONDERRY,24-44,None
6939,LONDONDERRY,24-44,None
6940,LONDONDERRY,24-44,None
6941,LONDONDERRY,24-44,None
6942,LONDONDERRY,24-44,None
6943,LONDONDERRY,24-44,None
6944,LONDONDERRY,24-44,R
6945,LONDONDERRY,24-44,None
6946,LONDONDERRY,24-44,None
6947,LONDONDERRY,24-44,None
6948,LONDONDERRY,24-44,None
6949,LONDONDERRY,24-44,R
6950,LONDONDERRY,24-44,None
6951,LONDONDERRY,24-44,None
6952,LONDONDERRY,24-44,None
6953,LONDONDERRY,24-44,None
6954,LONDONDERRY,24-44,R
6955,LONDONDERRY,24-44,None
6956,LONDONDERRY,24-44,None
6957,LONDONDERRY,24-44,None
6958,LONDONDERRY,24-44,None
6959,LONDONDERRY,24-44,None
6960,LONDONDERRY,24-44,None
6961,LONDONDERRY,24-44,None
6962,LONDONDERRY,24-44,None
6963,LONDONDERRY,24-44,None
6964,LONDONDERRY,24-44,None
6965,LONDONDERRY,24-44,None
6966,LONDONDERRY,24-44,None
6967,LONDONDERRY,24-44,None
6968,LONDONDERRY,24-44,None
6969,LONDONDERRY,24-44,None
6970,LONDONDERRY,24-44,None
6971,LONDONDERRY,24-44,None
6972,LONDONDERRY,24-44,None
6973,LONDONDERRY,24-44,None
6974,LONDONDERRY,24-44,None
6975,LONDONDERRY,24-44,None
6976,LONDONDERRY,24-44,None
6977,LONDONDERRY,24-44,None
6978,LONDONDERRY,24-44,None
6979,LONDONDERRY,24-44,None
6980,LONDONDERRY,24-44,None
6981,LONDONDERRY,24-44,None
6982,LONDONDERRY,24-44,None
6983,LONDONDERRY,24-44,None
6984,LONDONDERRY,24-44,None
6985,LONDONDERRY,24-44,None
6986,LONDONDERRY,24-44,R
6987,LONDONDERRY,24-44,None
6988,LONDONDERRY,24-44,None
6989,LONDONDERRY,24-44,R
6990,LONDONDERRY,24-44,None
6991,LONDONDERRY,24-44,None
6992,LONDONDERRY,24-44,R
6993,LONDONDERRY,24-44,None
6994,LONDONDERRY,24-44,None
6995,LONDONDERRY,24-44,None
6996,LONDONDERRY,24-44,None
6997,LONDONDERRY,24-44,None
6998,LONDONDERRY,24-44,None
6999,LONDONDERRY,24-44,None
7000,LONDONDERRY,24-44,None
7001,LONDONDERRY,24-44,None
7002,LONDONDERRY,24-44,None
7003,LONDONDERRY,24-44,R
7004,LONDONDERRY,24-44,None
7005,LONDONDERRY,24-44,None
7006,LONDONDERRY,24-44,None
7007,LONDONDERRY,24-44,None
7008,LONDONDERRY,24-44,None
7009,LONDONDERRY,24-44,None
7010,LONDONDERRY,24-44,None
7011,LONDONDERRY,24-44,R
7012,LONDONDERRY,24-44,R
7013,LONDONDERRY,24-44,None
7014,LONDONDERRY,24-44,None
7015,LONDONDERRY,24-44,R
7016,LONDONDERRY,24-44,None
7017,LONDONDERRY,24-44,None
7018,LONDONDERRY,24-44,None
7019,LONDONDERRY,24-44,None
7020,LONDONDERRY,24-44,R
7021,LONDONDERRY,24-44,None
7022,LONDONDERRY,24-44,None
7023,LONDONDERRY,24-44,None
7024,LONDONDERRY,24-44,None
7025,LONDONDERRY,24-44,None
7026,LONDONDERRY,24-44,None
7027,LONDONDERRY,24-44,R
7028,LONDONDERRY,24-44,None
7029,LONDONDERRY,24-44,None
7030,LONDONDERRY,24-44,None
7031,LONDONDERRY,24-44,None
7032,LONDONDERRY,24-44,None
7033,LONDONDERRY,24-44,None
7034,LONDONDERRY,24-44,None
7035,LONDONDERRY,24-44,None
7036,LONDONDERRY,24-44,None
7037,LONDONDERRY,24-44,None
7038,LONDONDERRY,24-44,None
7039,LONDONDERRY,24-44,None
7040,LONDONDERRY,24-44,None
7041,LONDONDERRY,24-44,R
7042,LONDONDERRY,24-44,R
7043,LONDONDERRY,24-44,None
7044,LONDONDERRY,24-44,None
7045,LONDONDERRY,24-44,None
7046,LONDONDERRY,24-44,None
7047,LONDONDERRY,24-44,None
7048,LONDONDERRY,24-44,None
7049,LONDONDERRY,24-44,None
7050,LONDONDERRY,24-44,None
7051,LONDONDERRY,24-44,None
7052,LONDONDERRY,24-44,None
7053,LONDONDERRY,24-44,None
7054,LONDONDERRY,24-44,None
7055,LONDONDERRY,24-44,None
7056,LONDONDERRY,24-44,None
7057,LONDONDERRY,24-44,R
7058,LONDONDERRY,24-44,None
7059,LONDONDERRY,24-44,None
7060,LONDONDERRY,24-44,R
7061,LONDONDERRY,24-44,None
7062,LONDONDERRY,24-44,None
7063,LONDONDERRY,24-44,None
7064,LONDONDERRY,24-44,None
7065,LONDONDERRY,24-44,None
7066,LONDONDERRY,24-44,R
7067,LONDONDERRY,24-44,R
7068,LONDONDERRY,24-44,None
7069,LONDONDERRY,24-44,None
7070,LONDONDERRY,24-44,None
7071,LONDONDERRY,24-44,None
7072,LONDONDERRY,24-44,None
7073,LONDONDERRY,24-44,R
7074,LONDONDERRY,24-44,None
7075,LONDONDERRY,24-44,None
7076,LONDONDERRY,24-44,R
7077,LONDONDERRY,24-44,R
7078,LONDONDERRY,24-44,None
7079,LONDONDERRY,24-44,None
7080,LONDONDERRY,24-44,None
7081,LONDONDERRY,24-44,None
7082,LONDONDERRY,24-44,None
7083,LONDONDERRY,24-44,D
7084,LONDONDERRY,24-44,None
7085,LONDONDERRY,24-44,None
7086,LONDONDERRY,24-44,R
7087,LONDONDERRY,24-44,None
7088,LONDONDERRY,24-44,None
7089,LONDONDERRY,24-44,None
7090,LONDONDERRY,24-44,R
7091,LONDONDERRY,24-44,R
7092,LONDONDERRY,24-44,R
7093,LONDONDERRY,24-44,None
7094,LONDONDERRY,24-44,R
7095,LONDONDERRY,24-44,R
7096,LONDONDERRY,24-44,R
7097,LONDONDERRY,24-44,None
7098,LONDONDERRY,24-44,None
7099,LONDONDERRY,24-44,None
7100,LONDONDERRY,24-44,None
7101,LONDONDERRY,24-44,None
7102,LONDONDERRY,24-44,R
7103,LONDONDERRY,24-44,None
7104,LONDONDERRY,24-44,D
7105,LONDONDERRY,24-44,None
7106,LONDONDERRY,24-44,R
7107,LONDONDERRY,24-44,None
7108,LONDONDERRY,24-44,None
7109,ALBANY,24-44,R
7110,ALBANY,24-44,None
7111,ALBANY,24-44,None
7112,ALBANY,24-44,None
7113,ALBANY,24-44,None
7114,ALBANY,24-44,None
7115,ALBANY,24-44,R
7116,ALBANY,24-44,None
7117,ALBANY,24-44,None
7118,ALBANY,24-44,None
7119,ALBANY,24-44,None
7120,ALBANY,24-44,None
7121,ALBANY,24-44,R
7122,ALBANY,24-44,None
7123,ALBANY,24-44,None
7124,ALBANY,24-44,None
7125,ALBANY,24-44,None
7126,ALBANY,24-44,None
7127,ALBANY,24-44,None
7128,ALBANY,24-44,None
7129,ALBANY,24-44,R
7130,ALBANY,24-44,R
7131,ALBANY,24-44,None
7132,ALBANY,24-44,None
7133,ALBANY,24-44,None
7134,ALBANY,24-44,None
7135,ALBANY,24-44,None
7136,ALBANY,24-44,R
7137,ALBANY,24-44,R
7138,ALBANY,24-44,None
7139,ALBANY,24-44,None
7140,ALBANY,24-44,None
7141,ALBANY,24-44,None
7142,ALBANY,24-44,None
7143,ALBANY,24-44,None
7144,ALBANY,24-44,None
7145,ALBANY,24-44,None
7146,ALBANY,24-44,None
7147,ALBANY,24-44,None
7148,ALBANY,24-44,None
7149,ALBANY,24-44,None
7150,ALBANY,24-44,None
7151,ALBANY,24-44,None
7152,ALBANY,24-44,None
7153,ALBANY,24-44,None
7154,ALBANY,24-44,None
7155,ALBANY,24-44,None
7156,ALBANY,24-44,None
7157,ALBANY,24-44,None
7158,ALBANY,24-44,None
7159,ALBANY,24-44,None
7160,ALBANY,24-44,R
7161,ALBANY,24-44,R
7162,ALBANY,24-44,None
7163,ALBANY,24-44,None
7164,ALBANY,24-44,None
7165,ALBANY,24-44,R
7166,ALBANY,24-44,R
7167,ALBANY,24-44,None
7168,ALBANY,24-44,R
7169,ALBANY,24-44,D
7170,ALBANY,24-44,None
7171,ALBANY,24-44,R
7172,ALBANY,24-44,None
7173,ALBANY,24-44,None
7174,ALBANY,24-44,None
7175,ALBANY,24-44,None
7176,ALBANY,24-44,None
7177,ALBANY,24-44,None
7178,ALBANY,24-44,None
7179,ALBANY,24-44,R
7180,ALBANY,24-44,D
7181,ALBANY,24-44,R
7182,ALBANY,24-44,None
7183,ALBANY,24-44,None
7184,ALBANY,24-44,None
7185,ALBANY,24-44,None
7186,ALBANY,24-44,None
7187,ALBANY,24-44,None
7188,ALBANY,24-44,None
7189,ALBANY,24-44,R
7190,ALBANY,24-44,None
7191,ALBANY,24-44,None
7192,ALBANY,24-44,D
7193,ALBANY,24-44,R
7194,ALBANY,24-44,D
7195,ALBANY,24-44,None
7196,ALBANY,24-44,R
7197,ALBANY,24-44,None
7198,ALBANY,24-44,None
7199,ALBANY,24-44,None
7200,ALBANY,24-44,None
7201,ALBANY,24-44,None
7202,ALBANY,24-44,D
7203,ALBANY,24-44,D
7204,ALBANY,24-44,None
7205,ALBANY,24-44,R
7206,ALBANY,24-44,None
7207,ALBANY,24-44,None
7208,ALBANY,24-44,None
7209,ALBANY,24-44,R
7210,ALBANY,24-44,None
7211,ALBANY,24-44,R
7212,ALBANY,24-44,R
7213,ALBANY,24-44,R
7214,ALBANY,24-44,R
7215,ALBANY,24-44,None
7216,ALBANY,24-44,R
7217,ALBANY,24-44,D
7218,ALBANY,24-44,D
7219,ALBANY,24-44,None
7220,ALBANY,45-64,None
7221,ALBANY,45-64,None
7222,ALBANY,45-64,None
7223,ALBANY,45-64,R
7224,ALBANY,45-64,R
7225,ALBANY,45-64,None
7226,ALBANY,45-64,None
7227,ALBANY,45-64,None
7228,ALBANY,45-64,None
7229,ALBANY,45-64,None
7230,ALBANY,45-64,None
7231,ALBANY,45-64,None
7232,ALBANY,45-64,None
7233,ALBANY,45-64,None
7234,ALBANY,45-64,None
7235,ALBANY,45-64,None
7236,ALBANY,45-64,R
7237,ALBANY,45-64,R
7238,ALBANY,45-64,None
7239,ALBANY,45-64,None
7240,ALBANY,45-64,R
7241,ALBANY,45-64,None
7242,ALBANY,45-64,R
7243,ALBANY,45-64,None
7244,ALBANY,45-64,None
7245,ALBANY,45-64,None
7246,ALBANY,45-64,None
7247,ALBANY,45-64,None
7248,ALBANY,45-64,None
7249,ALBANY,45-64,R
7250,ALBANY,45-64,None
7251,ALBANY,45-64,R
7252,ALBANY,45-64,None
7253,ALBANY,45-64,None
7254,ALBANY,45-64,R
7255,ALBANY,45-64,R
7256,ALBANY,45-64,R
7257,ALBANY,45-64,None
7258,ALBANY,45-64,None
7259,ALBANY,45-64,None
7260,ALBANY,45-64,None
7261,ALBANY,45-64,None
7262,ALBANY,45-64,None
7263,ALBANY,45-64,None
7264,ALBANY,45-64,None
7265,ALBANY,45-64,None
7266,ALBANY,45-64,None
7267,ALBANY,45-64,None
7268,ALBANY,45-64,None
7269,ALBANY,45-64,R
7270,ALBANY,45-64,None
7271,ALBANY,45-64,None
7272,ALBANY,45-64,R
7273,ALBANY,45-64,None
7274,ALBANY,45-64,None
7275,ALBANY,45-64,None
7276,ALBANY,45-64,None
7277,ALBANY,45-64,None
7278,ALBANY,45-64,None
7279,ALBANY,45-64,D
7280,ALBANY,45-64,R
7281,ALBANY,45-64,None
7282,ALBANY,45-64,R
7283,ALBANY,45-64,None
7284,ALBANY,45-64,R
7285,ALBANY,45-64,None
7286,ALBANY,45-64,None
7287,ALBANY,45-64,None
7288,ALBANY,45-64,D
7289,ALBANY,45-64,R
7290,ALBANY,45-64,D
7291,ALBANY,45-64,None
7292,ALBANY,45-64,None
7293,ALBANY,45-64,None
7294,ALBANY,45-64,R
7295,ALBANY,45-64,None
7296,ALBANY,45-64,None
7297,ALBANY,45-64,R
7298,ALBANY,45-64,None
7299,ALBANY,45-64,None
7300,ALBANY,45-64,None
7301,ALBANY,45-64,R
7302,ALBANY,45-64,R
7303,ALBANY,45-64,R
7304,ALBANY,45-64,R
7305,ALBANY,45-64,R
7306,ALBANY,45-64,R
7307,ALBANY,45-64,D
7308,ALBANY,45-64,None
7309,ALBANY,45-64,None
7310,ALBANY,45-64,None
7311,ALBANY,45-64,None
7312,ALBANY,45-64,None
7313,ALBANY,45-64,None
7314,ALBANY,45-64,D
7315,ALBANY,45-64,None
7316,ALBANY,45-64,R
7317,ALBANY,45-64,R
7318,ALBANY,45-64,D
7319,ALBANY,45-64,D
7320,ALBANY,45-64,R
7321,ALBANY,45-64,R
7322,ALBANY,45-64,None
7323,ALBANY,45-64,R
7324,ALBANY,45-64,R
7325,ALBANY,45-64,R
7326,LAURELVILLE,65+,None
7327,LAURELVILLE,65+,None
7328,LAURELVILLE,65+,D
7329,LAURELVILLE,65+,None
7330,LAURELVILLE,65+,None
7331,LAURELVILLE,65+,D
7332,LAURELVILLE,65+,None
7333,LAURELVILLE,65+,R
7334,LAURELVILLE,65+,R
7335,LONDONDERRY,0-24,None
7336,LONDONDERRY,0-24,None
7337,LONDONDERRY,0-24,None
7338,LONDONDERRY,0-24,None
7339,LONDONDERRY,0-24,None
7340,LONDONDERRY,0-24,None
7341,LONDONDERRY,0-24,None
7342,LONDONDERRY,0-24,None
7343,LONDONDERRY,0-24,None
7344,LONDONDERRY,0-24,None
7345,LONDONDERRY,0-24,None
7346,LONDONDERRY,0-24,None
7347,LONDONDERRY,0-24,None
7348,LONDONDERRY,0-24,None
7349,LONDONDERRY,0-24,None
7350,LONDONDERRY,0-24,None
7351,LONDONDERRY,0-24,None
7352,LONDONDERRY,0-24,None
7353,LONDONDERRY,0-24,R
7354,LONDONDERRY,0-24,None
7355,LONDONDERRY,0-24,None
7356,LONDONDERRY,0-24,None
7357,LONDONDERRY,0-24,None
7358,LONDONDERRY,0-24,None
7359,LONDONDERRY,0-24,None
7360,LONDONDERRY,0-24,None
7361,LONDONDERRY,0-24,D
7362,LONDONDERRY,0-24,R
7363,LONDONDERRY,0-24,None
7364,LONDONDERRY,0-24,R
7365,LONDONDERRY,0-24,None
7366,LONDONDERRY,0-24,None
7367,LONDONDERRY,0-24,None
7368,LONDONDERRY,0-24,None
7369,LONDONDERRY,0-24,None
7370,LONDONDERRY,0-24,None
7371,LONDONDERRY,0-24,None
7372,LONDONDERRY,0-24,R
7373,LONDONDERRY,0-24,None
7374,LONDONDERRY,0-24,R
7375,LONDONDERRY,0-24,None
7376,LONDONDERRY,0-24,None
7377,LONDONDERRY,0-24,None
7378,LONDONDERRY,0-24,None
7379,LONDONDERRY,0-24,None
7380,LONDONDERRY,0-24,None
7381,LONDONDERRY,0-24,None
7382,LONDONDERRY,0-24,None
7383,LONDONDERRY,0-24,None
7384,LONDONDERRY,0-24,None
7385,LONDONDERRY,0-24,None
7386,LONDONDERRY,0-24,None
7387,LONDONDERRY,0-24,None
7388,LONDONDERRY,0-24,None
7389,LONDONDERRY,0-24,R
7390,MCARTHUR,0-24,None
7391,MCARTHUR,0-24,None
7392,MCARTHUR,0-24,None
7393,MCARTHUR,0-24,None
7394,MCARTHUR,0-24,R
7395,MCARTHUR,0-24,None
7396,MCARTHUR,0-24,None
7397,MCARTHUR,0-24,None
7398,MCARTHUR,0-24,None
7399,MCARTHUR,0-24,R
7400,MCARTHUR,0-24,None
7401,MCARTHUR,0-24,None
7402,MCARTHUR,0-24,None
7403,MCARTHUR,0-24,R
7404,MCARTHUR,0-24,None
7405,MCARTHUR,0-24,None
7406,MCARTHUR,0-24,None
7407,MCARTHUR,0-24,None
