,STREET,AGE_RANGE,PARTY_AFFILIATION
14932,"MILLIRON ST, ATHENS",0-24,None
14933,"WALKER ST, ATHENS",0-24,D
14934,"N MCKINLEY AVE, ATHENS",24-44,None
14935,"1/2 S COURT ST, ATHENS",0-24,None
14936,"S GREEN DR, ATHENS",0-24,None
14937,"RICHLAND AVE, ATHENS",24-44,None
14938,"SELBY RD, ATHENS",24-44,None
14939,"S SHAFER ST, ATHENS",24-44,None
14940,"RICHLAND AVE, ATHENS",0-24,None
14941,"W STIMSON AVE, ATHENS",0-24,None
14942,"FERN ST, ATHENS",0-24,None
14943,"MILL ST, ATHENS",0-24,None
14944,"S GREEN DR, ATHENS",24-44,None
14945,"MORRIS AVE, ATHENS",0-24,None
14946,"UNITED LN, ATHENS",0-24,None
14947,"LEMASTER RD, ATHENS",24-44,None
14948,"W FRANKLIN ST, NELSONVILLE",0-24,None
14949,"FRANKLIN AVE, ATHENS",24-44,None
14950,"COOLVILLE RIDGE RD, ATHENS",45-64,None
14951,"VALLEY DR, THE PLAINS",24-44,None
14952,"CINCINNATI RIDGE RD, COOLVILLE",0-24,None
14953,"N LANCASTER ST, ATHENS",24-44,None
14954,"S COURT ST, ATHENS",0-24,None
14955,"POTTER RD, GUYSVILLE",45-64,None
14956,"FERN ST, ATHENS",24-44,None
14957,"WALKER ST, ATHENS",0-24,None
14958,"N CONGRESS ST, ATHENS",0-24,None
14959,"N COURT ST, ATHENS",0-24,None
14960,"N CLINTON ST, THE PLAINS",24-44,None
14961,"S SHAFER ST, ATHENS",0-24,None
14962,"W STATE ST, ATHENS",24-44,None
14963,"N LANCASTER ST, ATHENS",24-44,None
14964,"GUN CLUB RD, ATHENS",24-44,None
14965,"N MCDONALD ST, THE PLAINS",45-64,None
14966,"MILLIRON ST, ATHENS",24-44,None
14967,"WALKER ST, ATHENS",24-44,D
14968,"FERN ST, ATHENS",24-44,None
14969,"1/2 W STATE ST, ATHENS",24-44,None
14970,"N HIGH ST, ATHENS",24-44,None
14971,"E STATE ST, ATHENS",24-44,None
14972,"N CONGRESS ST, ATHENS",0-24,None
14973,"W STATE ST, ATHENS",24-44,None
14974,"N COURT ST, ATHENS",0-24,None
14975,"N CONGRESS ST, ATHENS",0-24,None
14976,"OAK ST, ATHENS",0-24,None
14977,"S COLLEGE ST, ATHENS",0-24,None
14978,"STEWART ST, ATHENS",24-44,None
14979,"OAK ST, ATHENS",0-24,None
14980,"MILL ST, CHAUNCEY",45-64,None
14981,"S COLLEGE ST, ATHENS",0-24,None
14982,"COSS ST, ATHENS",24-44,None
14983,"S COLLEGE ST, ATHENS",24-44,None
14984,"MILL ST, ATHENS",24-44,None
14985,"PALMER ST, ATHENS",0-24,None
14986,"CARR RD, NELSONVILLE",45-64,None
14987,"CHURCH ST, ATHENS",24-44,None
14988,"BATES RD, ATHENS",65+,None
14989,"MILL CREEK RD, MILLFIELD",24-44,None
14990,"SPRING ST, GLOUSTER",45-64,None
14991,"W CARPENTER ST, ATHENS",24-44,None
14992,"RADFORD RD, ATHENS",24-44,None
14993,"MILL ST, ATHENS",24-44,None
14994,"E STATE ST, ATHENS",24-44,None
14995,"MAIN ST, THE PLAINS",24-44,None
14996,"ENLOW RD, ATHENS",24-44,None
14997,"CARRIAGE HILL DR, ATHENS",24-44,None
14998,"WONDER HILLS DR, ATHENS",24-44,None
14999,"E STATE ST, ATHENS",24-44,None
15000,"WATERWORKS HILL RD, GLOUSTER",24-44,None
15001,"S COLLEGE ST, ATHENS",24-44,None
15002,"W WASHINGTON ST, ATHENS",24-44,None
15003,"ERVIN RD, ATHENS",24-44,None
15004,"S GREEN DR, ATHENS",24-44,None
15005,"S GREEN DR, ATHENS",24-44,None
15006,"S GREEN DR, ATHENS",24-44,None
15007,"N COLLEGE ST, ATHENS",24-44,None
15008,"S GREEN DR, ATHENS",24-44,None
15009,"W STATE ST, ATHENS",24-44,None
15010,"S GREEN DR, ATHENS",24-44,None
15011,"S GREEN DR, ATHENS",24-44,None
15012,"S GREEN DR, ATHENS",24-44,None
15013,"MILLIRON ST, ATHENS",24-44,None
15014,"UNIVERSITY TER, ATHENS",24-44,None
15015,"FRANKLIN AVE, ATHENS",24-44,None
15016,"FRANKLIN AVE, ATHENS",24-44,None
15017,"MILLIRON ST, ATHENS",24-44,None
15018,"CHURCH ST, ATHENS",24-44,None
15019,"S GREEN DR, ATHENS",24-44,None
15020,"N LANCASTER ST, ATHENS",24-44,None
15021,"N COLLEGE ST, ATHENS",24-44,None
15022,"S CONGRESS ST, ATHENS",24-44,None
15023,"MILL ST, ATHENS",24-44,None
15024,"RUFUS ST, ATHENS",24-44,None
15025,"N CONGRESS ST, ATHENS",24-44,None
15026,"S COLLEGE ST, ATHENS",24-44,None
15027,"S GREEN DR, ATHENS",24-44,None
15028,"W STATE ST, ATHENS",24-44,None
15029,"KURTZ ST, ATHENS",24-44,None
15030,"S GREEN DR, ATHENS",24-44,None
15031,"S GREEN DR, ATHENS",24-44,None
15032,"N CONGRESS ST, ATHENS",24-44,None
15033,"E GREEN DR, NELSONVILLE",24-44,None
15034,"W CARPENTER ST, ATHENS",24-44,None
15035,"N COLLEGE ST, ATHENS",24-44,None
15036,"HARTMAN RD, THE PLAINS",45-64,None
15037,"ALTAMONTE DR, ATHENS",24-44,None
15038,"SR 78, GLOUSTER",45-64,None
15039,"UNITED LN, ATHENS",24-44,None
15040,"RUFUS ST, ATHENS",24-44,None
15041,"RICHLAND AVE, ATHENS",24-44,None
15042,"KIMBERLY RD, NELSONVILLE",45-64,None
15043,"N CONGRESS ST, ATHENS",24-44,None
15044,"RICHLAND AVE, ATHENS",24-44,None
15045,"GROSVENOR ST, ATHENS",24-44,None
15046,"S GREEN DR, ATHENS",24-44,None
15047,"E STATE ST, ATHENS",24-44,None
15048,"KURTZ ST, ATHENS",24-44,None
15049,"FRANKLIN AVE, ATHENS",24-44,None
15050,"MILL ST, ALBANY",24-44,None
15051,"MILL ST, ALBANY",24-44,None
15052,"RUFUS ST, ATHENS",24-44,None
15053,"S MAY AVE, ATHENS",45-64,None
15054,"W STATE ST, ATHENS",24-44,None
15055,"S SHANNON AVE, ATHENS",24-44,None
15056,"FRANKLIN AVE, ATHENS",24-44,None
15057,"FRANKLIN AVE, ATHENS",24-44,None
15058,"S SHAFER ST, ATHENS",24-44,None
15059,"STEWART ST, ATHENS",24-44,None
15060,"W WASHINGTON ST, ATHENS",24-44,None
15061,"W CARPENTER ST, ATHENS",24-44,None
15062,"N MCKINLEY AVE, ATHENS",24-44,None
15063,"MAIN ST, MILLFIELD",45-64,None
15064,"W WILSON RD, ATHENS",24-44,None
15065,"MYERS ST, NELSONVILLE",45-64,None
15066,"HAWK RD, NEW MARSHFIELD",24-44,None
15067,"BECKLER RD, NEW MARSHFIELD",45-64,None
15068,"LEMASTER RD, ATHENS",45-64,None
15069,"MONSERAT RIDGE RD, MILLFIELD",24-44,None
15070,"GOOSE RUN RD, GLOUSTER",65+,None
15071,"SR 329, STEWART",24-44,None
15072,"FAIRLAWN AVE, GLOUSTER",24-44,None
15073,"BROWN AVE, ATHENS",24-44,None
15074,"PENN ST, GLOUSTER",45-64,None
15075,"MORTON AVE, ALBANY",24-44,None
15076,"BROWN AVE, ATHENS",24-44,None
15077,"FREDERICK ST, NELSONVILLE",24-44,None
15078,"PLEASANTON RD, ATHENS",24-44,None
15079,"N MCKINLEY AVE, ATHENS",24-44,None
15080,"S GREEN DR, ATHENS",24-44,None
15081,"RAINBOW LAKE RD, ATHENS",24-44,None
15082,"CAROL LN, ATHENS",45-64,None
15083,"N COLLEGE ST, ATHENS",24-44,None
15084,"S COLLEGE ST, ATHENS",24-44,None
15085,"GLAZIER RD, GUYSVILLE",65+,None
15086,"WESTFIELD PL, ATHENS",24-44,None
15087,"W STATE ST, ATHENS",24-44,None
15088,"MADISON ST, GLOUSTER",24-44,None
15089,"KUHNS RD, AMESVILLE",24-44,None
15090,"REPUBLIC ST, GLOUSTER",0-24,None
15091,"BARROWS RD, ATHENS",65+,None
15092,"CONVERSE ST, CHAUNCEY",24-44,None
15093,"AVON PL, ATHENS",45-64,None
15094,"E SCATTER RIDGE RD, ATHENS",24-44,None
15095,"BLAKE RD, COOLVILLE",45-64,None
15096,"E FOURTH ST, THE PLAINS",24-44,None
15097,"CHERRY ST, NELSONVILLE",24-44,None
15098,"SELBY RD, ATHENS",24-44,None
15099,"STATION ST, ATHENS",24-44,None
15100,"CURRIER ST, ATHENS",24-44,None
15101,"PLEASANTON RD, ATHENS",24-44,None
15102,"W STATE ST, ATHENS",24-44,None
15103,"CARRIAGE HILL DR, ATHENS",24-44,None
15104,"E CARPENTER ST, ATHENS",45-64,None
15105,"SR 78, GLOUSTER",45-64,None
15106,"W HIGH ST, NELSONVILLE",24-44,None
15107,"W HIGH ST, NELSONVILLE",24-44,None
15108,"W HIGH ST, NELSONVILLE",24-44,None
15109,"W HIGH ST, NELSONVILLE",24-44,None
15110,"E HIGH ST, NELSONVILLE",65+,None
15111,"E HIGH ST, NELSONVILLE",65+,None
15112,"RICHLAND AVE, ATHENS",24-44,None
15113,"STATE ST, ALBANY",45-64,None
15114,"W WASHINGTON ST, NELSONVILLE",45-64,None
15115,"N CONGRESS ST, ATHENS",45-64,None
15116,"SR 124, HOCKINGPORT",65+,None
15117,"SR 124, HOCKINGPORT",45-64,None
15118,"SR 124, HOCKINGPORT",45-64,None
15119,"W STATE ST, ATHENS",0-24,None
15120,"N MCKINLEY AVE, ATHENS",24-44,D
15121,"SR 682, ATHENS",24-44,None
15122,"S COLLEGE ST, ATHENS",0-24,None
15123,"E STATE ST, ATHENS",24-44,D
15124,"BLICK AVE, ATHENS",24-44,None
15125,"S CONGRESS ST, ATHENS",0-24,None
15126,"E STATE ST, ATHENS",24-44,D
15127,"N MCKINLEY AVE, ATHENS",24-44,None
15128,"S SHAFER ST, ATHENS",24-44,None
15129,"S SHAFER ST, ATHENS",24-44,None
15130,"RICHLAND AVE, ATHENS",24-44,None
15131,"JOHNSON RD, THE PLAINS",45-64,None
15132,"S CONGRESS ST, ATHENS",24-44,None
15133,"N HIGH ST, ATHENS",24-44,None
15134,"W STATE ST, ATHENS",24-44,None
15135,"LORENE AVE, ATHENS",24-44,D
15136,"LORENE AVE, ATHENS",24-44,D
15137,"W UNION ST, ATHENS",24-44,None
15138,"N CONGRESS ST, ATHENS",24-44,None
15139,"E CARPENTER ST, ATHENS",24-44,None
15140,"CARDINAL LN, ATHENS",24-44,None
15141,"S GREEN DR, ATHENS",0-24,None
15142,"RICHLAND AVE, ATHENS",24-44,None
15143,"OLD SR 56, NEW MARSHFIELD",45-64,None
15144,"BRIMSTONE RD, COOLVILLE",24-44,None
15145,"S COURT ST, ATHENS",24-44,None
15146,"S CONGRESS ST, ATHENS",24-44,None
15147,"S CONGRESS ST, ATHENS",24-44,None
15148,"W CLINTON ST, ALBANY",24-44,None
15149,"POSTON RD, THE PLAINS",45-64,None
15150,"1/2 N COURT ST, ATHENS",24-44,None
15151,"1/2 N COURT ST, ATHENS",24-44,None
15152,"WHISPERING PINES DR, THE PLAINS",45-64,None
15153,"1/2 W STATE ST, ATHENS",24-44,None
15154,"FERN ST, ATHENS",24-44,None
15155,"E STATE ST, ATHENS",24-44,None
15156,"E STATE ST, ATHENS",24-44,None
15157,"MILL ST, ATHENS",24-44,None
15158,"FERN ST, ATHENS",24-44,None
15159,"KURTZ ST, ATHENS",24-44,None
15160,"KURTZ ST, ATHENS",24-44,None
15161,"BATES RD, ATHENS",24-44,None
15162,"HIGH ST, CHAUNCEY",24-44,None
15163,"STATION ST, ATHENS",24-44,None
15164,"W WASHINGTON ST, ATHENS",24-44,None
15165,"N SHAFER ST, ATHENS",24-44,D
15166,"N PLAINS RD, THE PLAINS",24-44,None
15167,"COE RD, ALBANY",24-44,None
15168,"POPLAR ST, NELSONVILLE",24-44,None
15169,"CANTERBURY DR, ATHENS",24-44,D
15170,"SHADE RD, GUYSVILLE",24-44,None
15171,"E STATE ST, ATHENS",45-64,None
15172,"LEMASTER RD, ATHENS",24-44,None
15173,"SR 78, GLOUSTER",65+,None
15174,"W CARPENTER ST, ATHENS",24-44,None
15175,"TOWNSEND PL, ATHENS",45-64,None
15176,"W STATE ST, ATHENS",24-44,None
15177,"BLICK AVE, ATHENS",24-44,None
15178,"SALEM RD, ATHENS",24-44,None
15179,"W STIMSON AVE, ATHENS",24-44,None
15180,"S SEVENTH ST, JACKSONVILLE",24-44,None
15181,"BROAD ST, ALBANY",24-44,None
15182,"CARRIAGE HILL DR, ATHENS",24-44,D
15183,"MULLIGAN RD, ATHENS",24-44,D
15184,"PLEASANTVIEW AVE, NELSONVILLE",24-44,None
15185,"FOX LAKE RD, NEW MARSHFIELD",45-64,R
15186,"W THIRD ST, THE PLAINS",24-44,None
15187,"E FOURTH ST, THE PLAINS",65+,None
15188,"E FOURTH ST, THE PLAINS",65+,R
15189,"UNITED LN, ATHENS",24-44,None
15190,"TEN SPOT RD, NELSONVILLE",45-64,None
15191,"SR 691, NELSONVILLE",65+,None
15192,"HUDSON AVE, ATHENS",24-44,None
15193,"WATKINS ST, NELSONVILLE",24-44,None
15194,"UNIVERSITY TER, ATHENS",0-24,None
15195,"HIGH ST, GLOUSTER",65+,None
15196,"N MCKINLEY AVE, ATHENS",24-44,None
15197,"SR 682, THE PLAINS",24-44,None
15198,"NEW ENGLAND RD, STEWART",45-64,None
15199,"W UNION ST, ATHENS",0-24,None
15200,"UNITED LN, ATHENS",24-44,D
15201,"N CONGRESS ST, ATHENS",24-44,None
15202,"1/2 S COURT ST, ATHENS",24-44,None
15203,"N COLLEGE ST, ATHENS",0-24,None
15204,"UNIVERSITY TER, ATHENS",0-24,None
15205,"1/2 W STATE ST, ATHENS",24-44,None
15206,"S HIGH ST, ATHENS",24-44,None
15207,"SR 56, NEW MARSHFIELD",24-44,None
15208,"N CLINTON ST, THE PLAINS",24-44,None
15209,"RANSOM RD, ATHENS",24-44,None
15210,"SR 682, THE PLAINS",24-44,D
15211,"RADFORD RD, ATHENS",45-64,None
15212,"RICHLAND AVE, ATHENS",24-44,None
15213,"E STATE ST, ATHENS",24-44,None
15214,"W UNION ST, ATHENS",24-44,None
15215,"CLARK RD, COOLVILLE",45-64,None
15216,"SUNSET DR, ATHENS",24-44,None
15217,"S CONGRESS ST, ATHENS",0-24,None
15218,"N CONGRESS ST, ATHENS",24-44,None
15219,"MADISON AVE, ATHENS",24-44,D
15220,"FRANKLIN AVE, ATHENS",24-44,D
15221,"EDGEWOOD LN, ATHENS",24-44,None
15222,"GROSVENOR ST, ATHENS",45-64,None
15223,"SELBY RD, ATHENS",24-44,D
15224,"ERVIN RD, ATHENS",24-44,None
15225,"MOUND ST, ATHENS",24-44,None
15226,"W FRANKLIN ST, NELSONVILLE",65+,None
15227,"SELBY RD, ATHENS",24-44,D
15228,"OAK ST, NELSONVILLE",24-44,None
15229,"VORE RIDGE RD, ATHENS",45-64,D
15230,"SR 124, COOLVILLE",45-64,None
15231,"S CANAAN RD, GUYSVILLE",24-44,None
15232,"MADISON ST, GLOUSTER",24-44,None
15233,"E CARPENTER ST, ATHENS",24-44,None
15234,"CARRIAGE HILL DR, ATHENS",45-64,None
15235,"POPLAR ST, NELSONVILLE",24-44,None
15236,"POPLAR ST, NELSONVILLE",24-44,None
15237,"ROUNDHOUSE RD, NEW MARSHFIELD",24-44,None
15238,"UNIVERSITY ESTATES BLVD, ATHENS",45-64,None
15239,"SALEM RD, ATHENS",45-64,None
15240,"W WASHINGTON ST, NELSONVILLE",24-44,None
15241,"E CANAL ST, NELSONVILLE",24-44,None
15242,"S COURT ST, ATHENS",0-24,None
15243,"N MCKINLEY AVE, ATHENS",0-24,None
15244,"MOUND ST, ATHENS",0-24,None
15245,"N LANCASTER ST, ATHENS",0-24,None
15246,"MULLIGAN RD, ATHENS",65+,None
15247,"N LANCASTER ST, ATHENS",24-44,D
15248,"N COURT ST, ATHENS",24-44,None
15249,"RICHLAND AVE, ATHENS",24-44,None
15250,"E FIRST ST, THE PLAINS",24-44,None
15251,"SALEM RD, ATHENS",24-44,None
15252,"CAROL LN, THE PLAINS",45-64,None
15253,"MAIN ST, COOLVILLE",24-44,None
15254,"E FIRST ST, THE PLAINS",24-44,None
15255,"1/2 N COURT ST, ATHENS",0-24,None
15256,"CIRCLE 33 RD, NELSONVILLE",24-44,None
15257,"S CONGRESS ST, ATHENS",24-44,None
15258,"STEINMEYER RD, NEW MARSHFIELD",24-44,None
15259,"MORGAN ST, GLOUSTER",45-64,None
15260,"RICHLAND AVE, ATHENS",24-44,None
15261,"BACK ST, NELSONVILLE",45-64,None
15262,"PINE GROVE DR, NELSONVILLE",24-44,None
15263,"N LANCASTER ST, ATHENS",24-44,None
15264,"SR 685, GLOUSTER",45-64,None
15265,"E STATE ST, ATHENS",24-44,None
15266,"W UNION ST, ATHENS",24-44,None
15267,"UNIVERSITY ESTATES BLVD, ATHENS",24-44,None
15268,"MILL ST, ATHENS",24-44,None
15269,"TOWNSEND RD, ATHENS",45-64,None
15270,"MORRIS AVE, ATHENS",0-24,None
15271,"N MCKINLEY AVE, ATHENS",24-44,None
15272,"1/2 N CONGRESS ST, ATHENS",0-24,None
15273,"TOWNSEND PL, ATHENS",24-44,D
15274,"SPRING ST, GLOUSTER",24-44,None
15275,"N CONGRESS ST, ATHENS",0-24,None
15276,"MILLIRON ST, ATHENS",0-24,None
15277,"1/2 S COURT ST, ATHENS",24-44,None
15278,"MILL ST, ATHENS",0-24,None
15279,"MILL ST, ATHENS",0-24,None
15280,"W STATE ST, ATHENS",24-44,None
15281,"PALMER ST, ATHENS",24-44,None
15282,"RICHLAND AVE, ATHENS",24-44,None
15283,"RICHLAND AVE, ATHENS",24-44,None
15284,"S LANCASTER ST, ATHENS",24-44,None
15285,"1/2 W STATE ST, ATHENS",24-44,None
15286,"N PLAINS RD, THE PLAINS",45-64,None
15287,"W FRANKLIN ST, NELSONVILLE",0-24,None
15288,"ELIZABETH ST, NELSONVILLE",24-44,None
15289,"STEWART ST, ATHENS",0-24,None
15290,"CARRIAGE HILL DR, ATHENS",24-44,None
15291,"S COURT ST, ATHENS",24-44,None
15292,"MARSHFIELD RD, NEW MARSHFIELD",24-44,None
15293,"MARSHFIELD RD, NEW MARSHFIELD",24-44,None
15294,"MILL ST, ATHENS",24-44,None
15295,"LONGVIEW HTS RD, ATHENS",45-64,None
15296,"N MCKINLEY AVE, ATHENS",24-44,None
15297,"S LANCASTER ST, ATHENS",0-24,None
15298,"RUFUS ST, ATHENS",0-24,None
15299,"RUFUS ST, ATHENS",0-24,None
15300,"N MCKINLEY AVE, ATHENS",0-24,None
15301,"OLD STATE RD, COOLVILLE",24-44,None
15302,"N MCKINLEY AVE, ATHENS",24-44,None
15303,"MILL ST, ATHENS",24-44,None
15304,"N MCKINLEY AVE, ATHENS",0-24,None
15305,"MEADOW LN, COOLVILLE",24-44,None
15306,"RUFUS ST, ATHENS",0-24,None
15307,"RUFUS ST, ATHENS",24-44,None
15308,"RUFUS ST, ATHENS",24-44,None
15309,"RUFUS ST, ATHENS",0-24,None
15310,"OLD SR 56, NEW MARSHFIELD",24-44,None
15311,"N MCKINLEY AVE, ATHENS",0-24,None
15312,"SR 691, ATHENS",45-64,None
15313,"BESSEMER RD, NELSONVILLE",24-44,None
15314,"MAY AVE, CHAUNCEY",24-44,None
15315,"E CARPENTER ST, ATHENS",24-44,None
15316,"JARVIS RD, GUYSVILLE",24-44,None
15317,"HILL ST, GLOUSTER",45-64,None
15318,"E CARPENTER ST, ATHENS",0-24,None
15319,"S GREEN DR, ATHENS",24-44,None
15320,"S GREEN DR, ATHENS",24-44,None
15321,"DUTCH CREEK RD, ATHENS",24-44,None
15322,"S SHAFER ST, ATHENS",24-44,None
15323,"S COURT ST, ATHENS",24-44,None
15324,"W CARPENTER ST, ATHENS",24-44,None
15325,"W CARPENTER ST, ATHENS",24-44,None
15326,"WALNUT ST, NELSONVILLE",45-64,None
15327,"FORT ST, ATHENS",24-44,None
15328,"UNIVERSITY TER, ATHENS",24-44,None
15329,"S GREEN DR, ATHENS",24-44,None
15330,"HOME ST, ATHENS",24-44,None
15331,"S GREEN DR, ATHENS",24-44,None
15332,"S GREEN DR, ATHENS",24-44,None
15333,"POSTON RD, THE PLAINS",24-44,None
15334,"W STATE ST, ATHENS",24-44,None
15335,"S COURT ST, ATHENS",24-44,None
15336,"SR 13, MILLFIELD",24-44,None
15337,"CENTRAL AVE, ATHENS",45-64,None
15338,"S GREEN DR, ATHENS",24-44,None
15339,"SR 682, ATHENS",65+,None
15340,"KENT DR, ATHENS",24-44,None
15341,"MILL ST, ATHENS",24-44,None
15342,"SMITH ST, ATHENS",24-44,None
15343,"HEBBARDSVILLE RD, ALBANY",24-44,D
15344,"FRANKLIN AVE, ATHENS",24-44,None
15345,"LOUISE LN, ATHENS",24-44,None
15346,"FRANKLIN AVE, ATHENS",24-44,None
15347,"FRANKLIN AVE, ATHENS",24-44,None
15348,"N HIGH ST, ATHENS",24-44,None
15349,"SUNNYSIDE DR, ATHENS",24-44,None
15350,"MILL ST, ATHENS",24-44,None
15351,"N CONGRESS ST, ATHENS",24-44,None
15352,"RICHLAND AVE, ATHENS",24-44,None
15353,"W STATE ST, ATHENS",24-44,None
15354,"S GREEN DR, ATHENS",24-44,None
15355,"E STATE ST, ATHENS",24-44,None
15356,"RICHLAND AVE, ATHENS",24-44,None
15357,"W WASHINGTON ST, ATHENS",24-44,None
15358,"S CONGRESS ST, ATHENS",24-44,None
15359,"HOCKING ST, ATHENS",24-44,None
15360,"FERN ST, ATHENS",24-44,None
15361,"MORTON AVE, ALBANY",24-44,None
15362,"S GREEN DR, ATHENS",24-44,None
15363,"S COLLEGE ST, ATHENS",24-44,None
15364,"E CARPENTER ST, ATHENS",24-44,None
15365,"HEBBARDSVILLE RD, ALBANY",45-64,None
15366,"MILL ST, ATHENS",24-44,None
15367,"CANTERBURY DR, ATHENS",24-44,None
15368,"RICHLAND AVE, ATHENS",24-44,None
15369,"RICHLAND AVE, ATHENS",24-44,None
15370,"TWELFTH ST, NELSONVILLE",24-44,None
15371,"COMMUNITY DR, ATHENS",24-44,None
15372,"RICHLAND AVE, ATHENS",24-44,None
15373,"N COLLEGE ST, ATHENS",24-44,None
15374,"N COLLEGE ST, ATHENS",24-44,None
15375,"S CONGRESS ST, ATHENS",24-44,None
15376,"MILL ST, ATHENS",24-44,None
15377,"POPLAR ST, NELSONVILLE",24-44,None
15378,"W CARPENTER ST, ATHENS",24-44,None
15379,"S CONGRESS ST, ATHENS",24-44,None
15380,"N CONGRESS ST, ATHENS",24-44,None
15381,"SR 691, NELSONVILLE",24-44,None
15382,"S GREEN DR, ATHENS",24-44,None
15383,"RUFUS ST, ATHENS",24-44,None
15384,"RICHLAND AVE, ATHENS",24-44,None
15385,"W STATE ST, ATHENS",24-44,None
15386,"N HIGH ST, ATHENS",24-44,None
15387,"W STATE ST, ATHENS",24-44,None
15388,"S GREEN DR, ATHENS",24-44,None
15389,"S COURT ST, ATHENS",24-44,None
15390,"CAMERON RD, ATHENS",65+,None
15391,"GRASS RUN RD, NEW MARSHFIELD",45-64,None
15392,"ANDOVER RD, ATHENS",24-44,None
15393,"ENLOW RD, ATHENS",65+,None
15394,"PLEASANT HILL RD, ATHENS",24-44,None
15395,"PLEASANTVIEW AVE, NELSONVILLE",65+,None
15396,"E BELPRE PIKE RD, COOLVILLE",24-44,None
15397,"HUCKLEBERRY RD, COOLVILLE",24-44,None
15398,"W UNION ST, ATHENS",24-44,None
15399,"POPLAR ST, NELSONVILLE",24-44,None
15400,"W STIMSON AVE, ATHENS",24-44,None
15401,"MAPLE LN, THE PLAINS",24-44,None
15402,"MEADOWBROOK RD, ALBANY",24-44,None
15403,"LUHRIG RD, ATHENS",24-44,None
15404,"RAINBOW LAKE RD, ATHENS",45-64,None
15405,"W BELPRE PIKE RD, COOLVILLE",45-64,None
15406,"MILL ST, ATHENS",24-44,None
15407,"GRASS RUN RD, NEW MARSHFIELD",24-44,None
15408,"CAMPBELL RD, ATHENS",24-44,None
15409,"ASHTON AVE, NELSONVILLE",45-64,None
15410,"SR 550, AMESVILLE",24-44,None
15411,"BRAUN ST, GLOUSTER",24-44,None
15412,"MAY AVE, CHAUNCEY",24-44,None
15413,"RICHLAND AVE, ATHENS",24-44,None
15414,"ELMWOOD PL, ATHENS",24-44,None
15415,"WESTFIELD PL, ATHENS",24-44,None
15416,"NORTHPOINT DR, ATHENS",45-64,None
15417,"DALTON DR, NELSONVILLE",65+,None
15418,"W STATE ST, ATHENS",24-44,None
15419,"MARION JOHNSON RD, ATHENS",24-44,None
15420,"MARION JOHNSON RD, ATHENS",24-44,None
15421,"CHARLES ST, ATHENS",24-44,None
15422,"LADD RIDGE RD, ATHENS",24-44,None
15423,"OLD US 33, SHADE",24-44,None
15424,"BAKER RD, NEW MARSHFIELD",24-44,None
15425,"IRELAND RD, COOLVILLE",24-44,None
15426,"S HARPER ST, NELSONVILLE",24-44,None
15427,"N SHANNON AVE, ATHENS",24-44,None
15428,"E FOURTH ST, THE PLAINS",24-44,None
15429,"HIGH ST, CHAUNCEY",24-44,None
15430,"CENTRAL AVE, ATHENS",24-44,None
15431,"JACKSON ST, NELSONVILLE",24-44,None
15432,"LONGMEADOW LN, ATHENS",45-64,None
15433,"E FIRST ST, THE PLAINS",45-64,None
15434,"E THIRD ST, THE PLAINS",24-44,None
15435,"FIVE POINTS RD, ATHENS",65+,None
15436,"BARBOUR ST, GLOUSTER",24-44,None
15437,"SR 7, COOLVILLE",45-64,None
15438,"W CLINTON ST, ALBANY",0-24,None
15439,"RICHLAND AVE, ATHENS",24-44,None
15440,"SMITH ST, ATHENS",24-44,None
15441,"FIVE POINTS RD, ATHENS",45-64,None
15442,"PLEASANT HILL RD, ATHENS",24-44,None
15443,"FAIRLAWN AVE, GLOUSTER",24-44,None
15444,"KIMBERLY RD, NELSONVILLE",0-24,None
15445,"RHORIC RD, ATHENS",24-44,None
15446,"E CARPENTER ST, ATHENS",24-44,None
15447,"RICHLAND AVE, ATHENS",24-44,None
15448,"MEADOWBROOK RD, ALBANY",24-44,None
15449,"SR 56, NEW MARSHFIELD",65+,None
15450,"N MCKINLEY AVE, ATHENS",24-44,None
15451,"RICHLAND AVE, ATHENS",24-44,D
15452,"N MCKINLEY AVE, ATHENS",24-44,None
15453,"N CONGRESS ST, ATHENS",24-44,None
15454,"BRIARWOOD DR, ATHENS",45-64,D
15455,"CANAANVILLE RD, ATHENS",45-64,None
15456,"S MAY AVE, ATHENS",65+,None
15457,"S SHAFER ST, ATHENS",24-44,None
15458,"HOCKING PARKWAY, NELSONVILLE",0-24,None
15459,"HOCKING PARKWAY, NELSONVILLE",24-44,None
15460,"VORE RIDGE RD, ATHENS",45-64,None
15461,"E GREEN DR, NELSONVILLE",0-24,None
15462,"SELBY RD, ATHENS",65+,None
15463,"HOCKING PARKWAY, NELSONVILLE",0-24,None
15464,"W UNION ST, ATHENS",24-44,None
15465,"HOCKING PARKWAY, NELSONVILLE",0-24,None
15466,"FAYETTE ST, NELSONVILLE",24-44,None
15467,"MILLIRON ST, ATHENS",24-44,None
15468,"RICHLAND AVE, ATHENS",24-44,None
15469,"HOCKING PARKWAY, NELSONVILLE",24-44,None
15470,"S CANAAN RD, ATHENS",24-44,None
15471,"RAINBOW LAKE RD, ATHENS",45-64,None
15472,"HOCKING PARKWAY, NELSONVILLE",0-24,None
15473,"1/2 N COURT ST, ATHENS",24-44,None
15474,"E STATE ST, ATHENS",24-44,None
15475,"E STATE ST, ATHENS",24-44,None
15476,"PALMER ST, ATHENS",24-44,None
15477,"KURTZ ST, ATHENS",24-44,None
